"Instance","LogFile","GameType","PromptLines","Answer","TimeSec","Expired"
"Baelthuulus","2026-08-08-3.log.gz","SORT","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to sort the word ""rkBea"" | \n                                  VOTING\n\n            ᴄᴏɴѕɪᴅᴇʀ ᴠᴏᴛɪɴɢ ᴛᴏ ʜᴇʟᴘ ɴᴇᴡ ᴘʟᴀʏᴇʀѕ ꜰɪɴᴅ ᴛʜᴇ\n              ѕᴇʀᴠᴇʀ, ᴀʟᴏɴɢ ᴡɪᴛʜ ɢɪᴠɪɴɢ ʏᴏᴜ ᴄᴏᴏʟ ʀᴇᴡᴀʀᴅѕ.\n\n                                 → /ᴠᴏᴛᴇ ←\n | Envy [✪] [ʟᴇɢᴇɴᴅ] top3 ! ✨ Monarch ✨ ! ➠ Ok | Versus [✼] [ᴢᴇᴜѕ] FireXLord77 ✨ Cʜᴀᴍᴘɪᴏɴѕ ⚔ ➠ Break | Envy Su4e_ [#BlameLord] ➠ Beark","Brake","6.2","False"
"Baelthuulus","2026-08-08-3.log.gz","REVERSE","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to reverse the word ""atogoB"" | Solar Prime_Asad777 ➠ Bagotoa","Bogota","8.1","False"
"Baelthuulus","2026-08-08-3.log.gz","REVERSE","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to reverse the word ""reyalP""","Player","4.2","False"
"Baelthuulus","2026-08-08-3.log.gz","WRITE","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to write ""Umbrella""","Umbrella","6.8","False"
"Baelthuulus","2026-08-08-3.log.gz","MATH","ʏᴏᴜ ʜᴀᴠᴇ 20 ѕᴇᴄᴏɴᴅѕ ᴛᴏ ѕᴏʟᴠᴇ ""43 + 14"" | \n                                 DISCORD\n\n         ᴊᴏɪɴ ᴏᴜʀ ᴅɪѕᴄᴏʀᴅ ѕᴇʀᴠᴇʀ ᴛᴏ ᴛᴀʟᴋ ᴛᴏ ꜰᴇʟʟᴏᴡ ᴘʟᴀʏᴇʀѕ,\n                   ᴘᴀʀᴛɪᴄɪᴘᴀᴛᴇ ɪɴ ɢɪᴠᴇᴀᴡᴀʏѕ ᴀɴᴅ ᴍᴏʀᴇ.\n\n                                → /ᴅɪѕᴄᴏʀᴅ ←\n | Solar Prime_Asad777 ➠ i want breze rod | Envy [✪] [ʟᴇɢᴇɴᴅ] Syedali4545 ! ✨ Monarch ✨ ! ➠ 87","57","11.7","False"
"Baelthuulus","2026-08-08-3.log.gz","MATH","ʏᴏᴜ ʜᴀᴠᴇ 20 ѕᴇᴄᴏɴᴅѕ ᴛᴏ ѕᴏʟᴠᴇ ""11 + 75"" | ᴇɴᴠᴏʏѕ » There is an envoy event happening in 10m, 0s.",,,"True"
"Baelthuulus","2026-08-08-4.log.gz","MATH","ʏᴏᴜ ʜᴀᴠᴇ 20 ѕᴇᴄᴏɴᴅѕ ᴛᴏ ѕᴏʟᴠᴇ ""27 - 8"" | Crates » You recieved x1 of Ancient Key!","19","2.4","False"
"Baelthuulus","2026-08-08-4.log.gz","SORT","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to sort the word ""toneS"" | \n                                   STORE\n\n        ᴄᴏɴѕɪᴅᴇʀ ᴅᴏɴᴀᴛɪɴɢ ᴛᴏ ʜᴇʟᴘ ᴛʜᴇ ѕᴇʀᴠᴇʀ ᴀɴᴅ ᴋᴇᴇᴘ ɪᴛ ᴜᴘ\n         ᴀɴᴅ ʀᴜɴɴɪɴɢ, ᴀʟᴏɴɢ ᴡɪᴛʜ ɢɪᴠɪɴɢ ʏᴏᴜ ᴇxᴄʟᴜѕɪᴠᴇ ᴘᴇʀᴋѕ.\n\n                                 → /ѕᴛᴏʀᴇ ←\n","Stone","4.3","False"
"Baelthuulus","2026-08-09-1.log.gz","UNKNOWN","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to write ""YnVrAh"" | \n                                   WARPS\n\n              ᴜѕᴇ ᴏᴜʀ ᴡᴀʀᴘ ᴍᴇɴᴜ ᴛᴏ ᴛᴇʟᴇᴘᴏʀᴛ ᴛᴏ ᴛʜᴇ ᴍᴏѕᴛ\n                   ɪᴍᴘᴏʀᴛᴀɴᴛ ʟᴏᴄᴀᴛɪᴏɴѕ ᴏɴ ᴛʜᴇ ѕᴇʀᴠᴇʀ.\n\n                                 → /ᴡᴀʀᴘѕ ←\n","YnVrAh","5.9","False"
"Baelthuulus","2026-08-09-1.log.gz","UNKNOWN","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to write ""me6d53""","me6d53","6.6","False"
"Baelthuulus","2026-08-09-2.log.gz","REVERSE","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to reverse the word ""liaM"" | Crates » You recieved x1 of Ancient Key!","Mail","2.9","False"
"Baelthuulus","2026-08-09-2.log.gz","WRITE","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to write ""Mussel"" | \n                                   STORE\n\n        ᴄᴏɴѕɪᴅᴇʀ ᴅᴏɴᴀᴛɪɴɢ ᴛᴏ ʜᴇʟᴘ ᴛʜᴇ ѕᴇʀᴠᴇʀ ᴀɴᴅ ᴋᴇᴇᴘ ɪᴛ ᴜᴘ\n         ᴀɴᴅ ʀᴜɴɴɪɴɢ, ᴀʟᴏɴɢ ᴡɪᴛʜ ɢɪᴠɪɴɢ ʏᴏᴜ ᴇxᴄʟᴜѕɪᴠᴇ ᴘᴇʀᴋѕ.\n\n                                 → /ѕᴛᴏʀᴇ ←\n | ForHonor [ʟᴇɢᴇɴᴅ] CoyoteGaming001 ➠ lol","Mussel","2.4","False"
"Baelthuulus","2026-08-09-2.log.gz","SORT","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to sort the word ""eSa"" | Solar Hcl_playz__2 ➠ syed kit hai | ForHonor [ᴇʟɪᴛᴇ] WitherWrecker_07 [ᴏɢ] ➠ Sae","Sea","2.7","False"
"Baelthuulus","2026-08-09-2.log.gz","UNKNOWN","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to write ""m1pHDw"" | \n                                  VOTING\n\n            ᴄᴏɴѕɪᴅᴇʀ ᴠᴏᴛɪɴɢ ᴛᴏ ʜᴇʟᴘ ɴᴇᴡ ᴘʟᴀʏᴇʀѕ ꜰɪɴᴅ ᴛʜᴇ\n              ѕᴇʀᴠᴇʀ, ᴀʟᴏɴɢ ᴡɪᴛʜ ɢɪᴠɪɴɢ ʏᴏᴜ ᴄᴏᴏʟ ʀᴇᴡᴀʀᴅѕ.\n\n                                 → /ᴠᴏᴛᴇ ←\n","m1pHDw","4.9","False"
"Baelthuulus","2026-08-09-2.log.gz","TRIVIA","ʏᴏᴜ ʜᴀᴠᴇ 20 ѕᴇᴄᴏɴᴅѕ ᴛᴏ ʀᴇѕᴘᴏɴᴅ | ""In which sport are ""baskets"" used?"" | FISHING ➟ You've sold 25 fish for $98,819.1.",,,"True"
"Baelthuulus","2026-08-09-2.log.gz","MATH","ʏᴏᴜ ʜᴀᴠᴇ 20 ѕᴇᴄᴏɴᴅѕ ᴛᴏ ѕᴏʟᴠᴇ ""34 + 20""",,,"True"
"Baelthuulus","2026-08-09-2.log.gz","MATH","ʏᴏᴜ ʜᴀᴠᴇ 20 ѕᴇᴄᴏɴᴅѕ ᴛᴏ ѕᴏʟᴠᴇ ""96 - 8"" | \n                                   STORE\n\n        ᴄᴏɴѕɪᴅᴇʀ ᴅᴏɴᴀᴛɪɴɢ ᴛᴏ ʜᴇʟᴘ ᴛʜᴇ ѕᴇʀᴠᴇʀ ᴀɴᴅ ᴋᴇᴇᴘ ɪᴛ ᴜᴘ\n         ᴀɴᴅ ʀᴜɴɴɪɴɢ, ᴀʟᴏɴɢ ᴡɪᴛʜ ɢɪᴠɪɴɢ ʏᴏᴜ ᴇxᴄʟᴜѕɪᴠᴇ ᴘᴇʀᴋѕ.\n\n                                 → /ѕᴛᴏʀᴇ ←\n","88","4.2","False"
"Baelthuulus","2026-08-09-2.log.gz","SORT","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to sort the word ""gedeH"" | not_ekam007 ➠ Hedeg","Hedge","5.3","False"
"Baelthuulus","2026-08-09-2.log.gz","UNKNOWN","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to write ""XiC4PD""","XiC4PD","5.0","False"
"Baelthuulus","2026-08-09-2.log.gz","UNKNOWN","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to write ""Xb24Ld"" | Zenwl ➠ Xb24ld | [Discord | Helper] |Obito| » Oye Zen | [Discord | Chatty [ʟᴠʟ 25+]] StrangeBoyHaHa » Yoo","Xb24Ld","18.7","False"
"Baelthuulus","2026-08-09-2.log.gz","UNKNOWN","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to write ""5BOaUU""","5BOaUU","6.3","False"
"Baelthuulus","2026-08-09-2.log.gz","UNKNOWN","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to write ""CLR4HH"" | \n                                 DISCORD\n\n         ᴊᴏɪɴ ᴏᴜʀ ᴅɪѕᴄᴏʀᴅ ѕᴇʀᴠᴇʀ ᴛᴏ ᴛᴀʟᴋ ᴛᴏ ꜰᴇʟʟᴏᴡ ᴘʟᴀʏᴇʀѕ,\n                   ᴘᴀʀᴛɪᴄɪᴘᴀᴛᴇ ɪɴ ɢɪᴠᴇᴀᴡᴀʏѕ ᴀɴᴅ ᴍᴏʀᴇ.\n\n                                → /ᴅɪѕᴄᴏʀᴅ ←\n","CLR4HH","5.8","False"
"Baelthuulus","2026-08-09-2.log.gz","MATH","ʏᴏᴜ ʜᴀᴠᴇ 20 ѕᴇᴄᴏɴᴅѕ ᴛᴏ ѕᴏʟᴠᴇ ""67 + 2""","69","4.0","False"
"Baelthuulus","2026-08-09-2.log.gz","UNKNOWN","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to write ""RKsnxg"" | \n                                  VOTING\n\n            ᴄᴏɴѕɪᴅᴇʀ ᴠᴏᴛɪɴɢ ᴛᴏ ʜᴇʟᴘ ɴᴇᴡ ᴘʟᴀʏᴇʀѕ ꜰɪɴᴅ ᴛʜᴇ\n              ѕᴇʀᴠᴇʀ, ᴀʟᴏɴɢ ᴡɪᴛʜ ɢɪᴠɪɴɢ ʏᴏᴜ ᴄᴏᴏʟ ʀᴇᴡᴀʀᴅѕ.\n\n                                 → /ᴠᴏᴛᴇ ←\n | Cʀʏѕᴛᴀʟ PᴠP ➟ CPvP Arena reset starting... | Cʀʏѕᴛᴀʟ PᴠP ➟ CPvP Arena reset complete!","RKsnxg","3.8","False"
"Baelthuulus","2026-08-09-2.log.gz","TRIVIA","ʏᴏᴜ ʜᴀᴠᴇ 20 ѕᴇᴄᴏɴᴅѕ ᴛᴏ ʀᴇѕᴘᴏɴᴅ | ""Which country won the FIFA World Cup in 2010?""","Spain","2.0","False"
"Baelthuulus","2026-08-09-2.log.gz","WRITE","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to write ""Peanut""","Peanut","2.0","False"
"Baelthuulus","2026-08-09-2.log.gz","REVERSE","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to reverse the word ""aisenodnI"" | \n                                  VOTING\n\n            ᴄᴏɴѕɪᴅᴇʀ ᴠᴏᴛɪɴɢ ᴛᴏ ʜᴇʟᴘ ɴᴇᴡ ᴘʟᴀʏᴇʀѕ ꜰɪɴᴅ ᴛʜᴇ\n              ѕᴇʀᴠᴇʀ, ᴀʟᴏɴɢ ᴡɪᴛʜ ɢɪᴠɪɴɢ ʏᴏᴜ ᴄᴏᴏʟ ʀᴇᴡᴀʀᴅѕ.\n\n                                 → /ᴠᴏᴛᴇ ←\n","Indonesia","3.6","False"
"Baelthuulus","2026-08-09-2.log.gz","UNKNOWN","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to write ""zR3PSk"" | Versus [✼] [ᴢᴇᴜѕ] FireXLord77 ✨ Cʜᴀᴍᴘɪᴏɴѕ ⚔ ➠ zE3PSk | Versus [✼] [ᴢᴇᴜѕ] FireXLord77 ✨ Cʜᴀᴍᴘɪᴏɴѕ ⚔ ➠ zE3PSk","zR3PSk","9.4","False"
"Baelthuulus","2026-08-09-2.log.gz","WRITE","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to write ""Ease""","Ease","1.9","False"
"Baelthuulus","2026-08-09-2.log.gz","REVERSE","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to reverse the word ""relddoT""",,,"True"
"Baelthuulus","2026-08-09-2.log.gz","FILL","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to complete the word | ▶ _hr_mp | \n                                   WARPS\n\n              ᴜѕᴇ ᴏᴜʀ ᴡᴀʀᴘ ᴍᴇɴᴜ ᴛᴏ ᴛᴇʟᴇᴘᴏʀᴛ ᴛᴏ ᴛʜᴇ ᴍᴏѕᴛ\n                   ɪᴍᴘᴏʀᴛᴀɴᴛ ʟᴏᴄᴀᴛɪᴏɴѕ ᴏɴ ᴛʜᴇ ѕᴇʀᴠᴇʀ.\n\n                                 → /ᴡᴀʀᴘѕ ←\n","Shrimp","2.9","False"
"Baelthuulus","2026-08-09-2.log.gz","FILL","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to complete the word | ▶ _ni_e | FISHING ➟ You've sold 31 fish for $85,893.0.",,,"True"
"Baelthuulus","2026-08-09-2.log.gz","SORT","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to sort the word ""Plnat""","Plant","7.9","False"
"Baelthuulus","2026-08-09-2.log.gz","UNKNOWN","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to write ""gp6I12"" | \n                                 DISCORD\n\n         ᴊᴏɪɴ ᴏᴜʀ ᴅɪѕᴄᴏʀᴅ ѕᴇʀᴠᴇʀ ᴛᴏ ᴛᴀʟᴋ ᴛᴏ ꜰᴇʟʟᴏᴡ ᴘʟᴀʏᴇʀѕ,\n                   ᴘᴀʀᴛɪᴄɪᴘᴀᴛᴇ ɪɴ ɢɪᴠᴇᴀᴡᴀʏѕ ᴀɴᴅ ᴍᴏʀᴇ.\n\n                                → /ᴅɪѕᴄᴏʀᴅ ←\n | ꜱᴇʀᴠᴇʀ ➟ [Broadcast] We are now calculating FactionsTop","gp6I12","11.7","False"
"Baelthuulus","2026-08-09-2.log.gz","SORT","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to sort the word ""inPe""","Pine","7.2","False"
"Baelthuulus","2026-08-09-2.log.gz","UNKNOWN","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to write ""wab9ZY""","wab9ZY","11.0","False"
"Baelthuulus","2026-08-09-2.log.gz","REVERSE","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to reverse the word ""partS""",,,"True"
"Baelthuulus","2026-08-09-2.log.gz","SORT","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to sort the word ""eyK"" | \n                                 DISCORD\n\n         ᴊᴏɪɴ ᴏᴜʀ ᴅɪѕᴄᴏʀᴅ ѕᴇʀᴠᴇʀ ᴛᴏ ᴛᴀʟᴋ ᴛᴏ ꜰᴇʟʟᴏᴡ ᴘʟᴀʏᴇʀѕ,\n                   ᴘᴀʀᴛɪᴄɪᴘᴀᴛᴇ ɪɴ ɢɪᴠᴇᴀᴡᴀʏѕ ᴀɴᴅ ᴍᴏʀᴇ.\n\n                                → /ᴅɪѕᴄᴏʀᴅ ←\n | ꜱᴇʀᴠᴇʀ ➟ [Broadcast] We are now calculating FactionsTop",,,"True"
"Baelthuulus","2026-08-09-2.log.gz","SORT","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to sort the word ""ceiD""",,,"True"
"Baelthuulus","2026-08-09-2.log.gz","UNKNOWN","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to write ""XElLJp""",,,"True"
"Baelthuulus","2026-08-10-1.log.gz","SORT","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to sort the word ""einnDr"" | [⚡] Warning » Items and entities will be cleared in 60 seconds. | FISHING ➟ You've sold 16 fish for $55,838.7.",,,"True"
"Baelthuulus","2026-08-10-1.log.gz","SORT","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to sort the word ""aLmu"" | \n                                 DISCORD\n\n         ᴊᴏɪɴ ᴏᴜʀ ᴅɪѕᴄᴏʀᴅ ѕᴇʀᴠᴇʀ ᴛᴏ ᴛᴀʟᴋ ᴛᴏ ꜰᴇʟʟᴏᴡ ᴘʟᴀʏᴇʀѕ,\n                   ᴘᴀʀᴛɪᴄɪᴘᴀᴛᴇ ɪɴ ɢɪᴠᴇᴀᴡᴀʏѕ ᴀɴᴅ ᴍᴏʀᴇ.\n\n                                → /ᴅɪѕᴄᴏʀᴅ ←\n",,,"True"
"Baelthuulus","2026-08-10-1.log.gz","SORT","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to sort the word ""iPne""",,,"True"
"Baelthuulus","2026-08-10-1.log.gz","REVERSE","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to reverse the word ""annetnA"" | FISHING ➟ You have used one of your rod's Epic Elixir bait. | FISHING ➟ You've sold 31 fish for $60,060.9.",,,"True"
"Baelthuulus","2026-08-10-3.log.gz","SORT","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to sort the word ""oDro"" | Solar Shadow_YT83 ➠ Doro | Crates » You recieved x1 of Ancient Key!","Door","6.1","False"
"Baelthuulus","2026-08-10-5.log.gz","MATH","ʏᴏᴜ ʜᴀᴠᴇ 20 ѕᴇᴄᴏɴᴅѕ ᴛᴏ ѕᴏʟᴠᴇ ""12 + 54"" | \n                                   STORE\n\n        ᴄᴏɴѕɪᴅᴇʀ ᴅᴏɴᴀᴛɪɴɢ ᴛᴏ ʜᴇʟᴘ ᴛʜᴇ ѕᴇʀᴠᴇʀ ᴀɴᴅ ᴋᴇᴇᴘ ɪᴛ ᴜᴘ\n         ᴀɴᴅ ʀᴜɴɴɪɴɢ, ᴀʟᴏɴɢ ᴡɪᴛʜ ɢɪᴠɪɴɢ ʏᴏᴜ ᴇxᴄʟᴜѕɪᴠᴇ ᴘᴇʀᴋѕ.\n\n                                 → /ѕᴛᴏʀᴇ ←\n | Crates » You recieved x1 of Ancient Key!","66","5.2","False"
"Baelthuulus","2026-08-10-5.log.gz","WRITE","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to write ""Cheek"" | ꜱᴇʀᴠᴇʀ ➟ [Farmanghazi -> me] tell me all f my enemys","Cheek","2.3","False"
"Binary_Tracy_34","2026-08-07-1.log.gz","MATH","ʏᴏᴜ ʜᴀᴠᴇ 20 ѕᴇᴄᴏɴᴅѕ ᴛᴏ ѕᴏʟᴠᴇ ""43 - 66"" | ***APO kixtt: accidnet | ***APO kixtt: -23 | Crates » You recieved x1 of Ancient Key!","-23","4.4","False"
"Binary_Tracy_34","2026-08-07-1.log.gz","MATH","ʏᴏᴜ ʜᴀᴠᴇ 20 ѕᴇᴄᴏɴᴅѕ ᴛᴏ ѕᴏʟᴠᴇ ""22 - 83"" | \n                                   WARPS\n\n              ᴜѕᴇ ᴏᴜʀ ᴡᴀʀᴘ ᴍᴇɴᴜ ᴛᴏ ᴛᴇʟᴇᴘᴏʀᴛ ᴛᴏ ᴛʜᴇ ᴍᴏѕᴛ\n                   ɪᴍᴘᴏʀᴛᴀɴᴛ ʟᴏᴄᴀᴛɪᴏɴѕ ᴏɴ ᴛʜᴇ ѕᴇʀᴠᴇʀ.\n\n                                 → /ᴡᴀʀᴘѕ ←\n | ***APO kixtt: in the air | ***Envy Insatiety: slide me some rocked | ***Envy Insatiety: 61 | ***Envy Insatiety: -61","-61","9.7","False"
"Binary_Tracy_34","2026-08-07-1.log.gz","FILL","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to complete the word | ▶ __rtar | ***APO kixtt: mortart | ***APO kixtt: mortar | **Envy Su4e_: Mortar","Mortar","11.7","False"
"Binary_Tracy_34","2026-08-07-1.log.gz","VARIABLE","ʏᴏᴜ ʜᴀᴠᴇ 20 ѕᴇᴄᴏɴᴅѕ ᴛᴏ ѕᴏʟᴠᴇ ""✗"" | ⌚ + ⌚ + ⌚ = 36 | 🎣 + 🎣 + 🎣 = 129 | ⌚ + 🎣 + ✗ = 74",,,"True"
"Binary_Tracy_34","2026-08-07-3.log.gz","MATH","ʏᴏᴜ ʜᴀᴠᴇ 20 ѕᴇᴄᴏɴᴅѕ ᴛᴏ ѕᴏʟᴠᴇ ""92 * 45"" | Koth » Su4e_ [Envy] is capturing the Hill koth! (01:35) | Koth » Su4e_ [Envy] is capturing the Hill koth! (01:30)","4140","11.9","False"
"Binary_Tracy_34","2026-08-07-3.log.gz","REVERSE","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to reverse the word ""yrettaB""","Battery","4.3","False"
"Binary_Tracy_34","2026-08-07-3.log.gz","FILL","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to complete the word | ▶ ___age",,,"True"
"Binary_Tracy_34","2026-08-07-3.log.gz","WRITE","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to write ""Pillow""","Pillow","4.8","False"
"Binary_Tracy_34","2026-08-07-3.log.gz","UNKNOWN","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to write ""vIj3Gs"" | \n                                   WARPS\n\n              ᴜѕᴇ ᴏᴜʀ ᴡᴀʀᴘ ᴍᴇɴᴜ ᴛᴏ ᴛᴇʟᴇᴘᴏʀᴛ ᴛᴏ ᴛʜᴇ ᴍᴏѕᴛ\n                   ɪᴍᴘᴏʀᴛᴀɴᴛ ʟᴏᴄᴀᴛɪᴏɴѕ ᴏɴ ᴛʜᴇ ѕᴇʀᴠᴇʀ.\n\n                                 → /ᴡᴀʀᴘѕ ←\n | Cʀʏѕᴛᴀʟ PᴠP ➟ CPvP Arena reset starting... | Cʀʏѕᴛᴀʟ PᴠP ➟ CPvP Arena reset complete! | United StrangeBoyHaHa ➠ ya to phir immortal","vIj3Gs","7.3","False"
"Binary_Tracy_34","2026-08-07-3.log.gz","TRIVIA","ʏᴏᴜ ʜᴀᴠᴇ 20 ѕᴇᴄᴏɴᴅѕ ᴛᴏ ʀᴇѕᴘᴏɴᴅ | ""What insect is known for its ability to produce sounds with its wings?""",,,"True"
"Binary_Tracy_34","2026-08-07-3.log.gz","TRIVIA","ʏᴏᴜ ʜᴀᴠᴇ 20 ѕᴇᴄᴏɴᴅѕ ᴛᴏ ʀᴇѕᴘᴏɴᴅ | ""What is the continent where the country of South Africa is located?""","Africa","5.0","False"
"Binary_Tracy_34","2026-08-07-3.log.gz","SORT","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to sort the word ""eaOnrg"" | \n                                  VOTING\n\n            ᴄᴏɴѕɪᴅᴇʀ ᴠᴏᴛɪɴɢ ᴛᴏ ʜᴇʟᴘ ɴᴇᴡ ᴘʟᴀʏᴇʀѕ ꜰɪɴᴅ ᴛʜᴇ\n              ѕᴇʀᴠᴇʀ, ᴀʟᴏɴɢ ᴡɪᴛʜ ɢɪᴠɪɴɢ ʏᴏᴜ ᴄᴏᴏʟ ʀᴇᴡᴀʀᴅѕ.\n\n                                 → /ᴠᴏᴛᴇ ←\n","Orange","5.2","False"
"Binary_Tracy_34","2026-08-07-3.log.gz","FILL","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to complete the word | ▶ _ot__ook | Envy [✪] [ʟᴇɢᴇɴᴅ] VvV_Eren ! ✨ Monarch ✨ ! ➠ RotBlook",,,"True"
"Binary_Tracy_34","2026-08-07-3.log.gz","MATH","ʏᴏᴜ ʜᴀᴠᴇ 20 ѕᴇᴄᴏɴᴅѕ ᴛᴏ ѕᴏʟᴠᴇ ""34 * 48"" | \n                                   WARPS\n\n              ᴜѕᴇ ᴏᴜʀ ᴡᴀʀᴘ ᴍᴇɴᴜ ᴛᴏ ᴛᴇʟᴇᴘᴏʀᴛ ᴛᴏ ᴛʜᴇ ᴍᴏѕᴛ\n                   ɪᴍᴘᴏʀᴛᴀɴᴛ ʟᴏᴄᴀᴛɪᴏɴѕ ᴏɴ ᴛʜᴇ ѕᴇʀᴠᴇʀ.\n\n                                 → /ᴡᴀʀᴘѕ ←\n","1632","10.0","False"
"Binary_Tracy_34","2026-08-07-3.log.gz","MATH","ʏᴏᴜ ʜᴀᴠᴇ 20 ѕᴇᴄᴏɴᴅѕ ᴛᴏ ѕᴏʟᴠᴇ ""39 - 41"" | Solar Prime_Asad777 ➠ 2","-2","3.6","False"
"Binary_Tracy_34","2026-08-07-3.log.gz","SORT","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to sort the word ""aCoir"" | Eagles EliteOwns ➠ Coir | Eagles EliteOwns ➠ Caoir","Cairo","17.3","False"
"Binary_Tracy_34","2026-08-07-3.log.gz","UNKNOWN","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to write ""ZNpjQv""","ZNpjQv","8.3","False"
"Binary_Tracy_34","2026-08-07-3.log.gz","SORT","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to sort the word ""tpaerysT"" | \n                                   STORE\n\n        ᴄᴏɴѕɪᴅᴇʀ ᴅᴏɴᴀᴛɪɴɢ ᴛᴏ ʜᴇʟᴘ ᴛʜᴇ ѕᴇʀᴠᴇʀ ᴀɴᴅ ᴋᴇᴇᴘ ɪᴛ ᴜᴘ\n         ᴀɴᴅ ʀᴜɴɴɪɴɢ, ᴀʟᴏɴɢ ᴡɪᴛʜ ɢɪᴠɪɴɢ ʏᴏᴜ ᴇxᴄʟᴜѕɪᴠᴇ ᴘᴇʀᴋѕ.\n\n                                 → /ѕᴛᴏʀᴇ ←\n",,,"True"
"Binary_Tracy_34","2026-08-07-3.log.gz","FILL","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to complete the word | ▶ _a_co_y | [⚡] Warning » Items and entities will be cleared in 60 seconds. | Shinigami [ʜᴇʟᴘᴇʀ] |Obito| [#BlameLord] ➠ Dacoty",,,"True"
"Binary_Tracy_34","2026-08-07-3.log.gz","FILL","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to complete the word | ▶ E__e_vo_r | BrainRot K192BlackSlave ➠ [K192BlackSlave's Coins]","Endeavour","6.4","False"
"Binary_Tracy_34","2026-08-07-3.log.gz","UNKNOWN","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to write ""EIeUtN""","EIeUtN","9.7","False"
"Binary_Tracy_34","2026-08-07-3.log.gz","MATH","ʏᴏᴜ ʜᴀᴠᴇ 20 ѕᴇᴄᴏɴᴅѕ ᴛᴏ ѕᴏʟᴠᴇ ""10 + 44"" | \n                                  VOTING\n\n            ᴄᴏɴѕɪᴅᴇʀ ᴠᴏᴛɪɴɢ ᴛᴏ ʜᴇʟᴘ ɴᴇᴡ ᴘʟᴀʏᴇʀѕ ꜰɪɴᴅ ᴛʜᴇ\n              ѕᴇʀᴠᴇʀ, ᴀʟᴏɴɢ ᴡɪᴛʜ ɢɪᴠɪɴɢ ʏᴏᴜ ᴄᴏᴏʟ ʀᴇᴡᴀʀᴅѕ.\n\n                                 → /ᴠᴏᴛᴇ ←\n | Please move around while fishing. | Please move around while fishing.","54","2.8","False"
"Binary_Tracy_34","2026-08-07-7.log.gz","FILL","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to complete the word | ▶ _olog_e | [⚡] Warning » Items and entities will be cleared in 60 seconds.",,,"True"
"Binary_Tracy_34","2026-08-07-7.log.gz","SORT","ʏᴏᴜ ʜᴀᴠᴇ 20 seconds to sort the word ""srpaetTy""",,,"True"
